movie_name,name,review,rating,date
zack_snyders_justice_league,Nate Adams,"It's amazing how context and backstory can enhance a viewing experience, ""Zack Snyder's Justice League"" - a massive, overstuffed six-part epic - makes good on its promise to fans.",B,"March 17, 2021"
zack_snyders_justice_league,Brandon Avery,"Across the board every aspect is a level up. It doesn't need to be 4 hours, but Zack Snyder still knows what he's doing. This was a fun entertaining ride that I'll never forget.",9/10,"March 17, 2021"
zack_snyders_justice_league,Rohan Patel,"Zack Snyder's Justice League is the legit definition of a superhero blockbuster, with career-best work from Snyder. This is the movie we deserved four years ago and I'm sincerely happy it's here with us now.",8/10,"March 17, 2021"
zack_snyders_justice_league,Kevin Maher,"Yet as a salvage job on one of cinema's biggest catastrophes, Zack Snyder's Justice League is startlingly ambitious and deeply rewarding film-making.",4/5,"March 16, 2021"
zack_snyders_justice_league,Alistair Harkness,"It's a flawed film, no doubt, but as an elaborate document of the battle involved in making big movies with a singular point of view it counts as some kind of bizarre victory...",4/5,"March 16, 2021"
zack_snyders_justice_league,Charlotte O'Sullivan,"Suffice to say, it's deeper than the first ""cut"", though that's faint praise.",4/5,"March 16, 2021"
zack_snyders_justice_league,Alejandro G. Calvo,"Zack Snyder's Justice League is not only the movie fans were waiting for, but it is also a great superhero film. [Full Review in Spanish]",na,"March 16, 2021"
zack_snyders_justice_league,Luis Martínez,It turns out that the result is better still. [Full Review in Spanish],na,"March 16, 2021"
zack_snyders_justice_league,Kiko Vega,"Throughout its four hours, Zack Snyder's Justice League doesn't bore you, but you also don't fall in love with it. [Full Review in Spanish]",2/5,"March 16, 2021"
zack_snyders_justice_league,Julian Roman,"Director Zack Snyder's epic vision of the Justice League delivers the hopes, dreams, and expectations of the dedicated fans that demanded it.",3.5/5,"March 16, 2021"
zack_snyders_justice_league,Edward Douglas,This is the movie that should have been released in theaters even if it meant waiting three extra years.,na,"March 16, 2021"
zack_snyders_justice_league,Mick LaSalle,"""Zack Snyder's Justice League"" may not be a great film, but it has the madness, strangeness and obsessiveness of a real work of art.",3/4,"March 16, 2021"
zack_snyders_justice_league,Todd McCarthy,"For all its longueurs, Zack Snyder's Justice League possesses its own kind of integrity. The possessive nomenclature of the title is deserved. I'm glad the clamorous fanboys agitated and made enough noise to see their dreams come true.",na,"March 16, 2021"
zack_snyders_justice_league,Shaun Munro,"Zack Snyder's Justice League may be messy and excessive, but it's nevertheless a beguiling exercise in cinematic reclamation; for better and occasionally for worse, Snyder's movie got its soul back.",3/5,"March 16, 2021"
zack_snyders_justice_league,Robbie Collin,"In a genre increasingly hidebound by formula, it stands as a monument to exceptionalism that itself feels exceptional.",5/5,"March 16, 2021"
zack_snyders_justice_league,Murjani Rawls,"It's lengthy, uncompromising with it's tone, and has a full understanding of the importance of DC's finest heroes coming together to stop a formidable threat.",na,"March 16, 2021"
zack_snyders_justice_league,Douglas Davidson,"When all's said and done, like the Ultimate Edition of Dawn of Justice before it, Zack Snyder's Justice League is the far superior experience. It may be longer, but the additions make the story grander and profoundly deeper ...",4/5,"March 16, 2021"
zack_snyders_justice_league,Jamie Broadnax,The extended cut is ultimately a setup for future films. And could arguably be said that it's just one 4-hour long commercial.,2/5,"March 16, 2021"
zack_snyders_justice_league,Lee McCoy,"Zack Snyder's Justice League is a lesson in proper handling of a story, especially in terms of editing, pacing, character building, and even cinematography. It just feels more cohesive. And the 4 hour runtime only benefits it.",9/10,"March 16, 2021"
zack_snyders_justice_league,Tom Santilli,"Kudos to Zack Snyder, who took this film and these beloved characters from the ashes to be re-born anew in this clearly superior new film.",B,"March 15, 2021"
zack_snyders_justice_league,Robert Kojder,"If there's more to come Zack Snyder should be at the front of the universe so long as he wants to, as somewhere buried in all the excess here is a satisfyingly darker breed of superhero tales that's perfect counterprogramming to Marvel's family fun",3/5,"March 15, 2021"
zack_snyders_justice_league,Nick Schager,"Everything the Snyder faithful hoped it would be, and a vast improvement over its 2017 theatrical iteration.",na,"March 15, 2021"
zack_snyders_justice_league,Jeffrey Zhang,"Painstakingly crafted and teeming with heart and substance typically left on [Snyder]'s cutting room floor, Justice League earns its indulgence.",B-,"March 15, 2021"
zack_snyders_justice_league,Travis Hopson,We're talking leaps over a tall building in a single bound better.,3.5/5,"March 15, 2021"
zack_snyders_justice_league,Mark Cassidy,It's difficult to imagine even the most ardent Snyder detractor failing to admit that this 4-hour (we'll get to that mammoth run-time in due course) cut improves on the original film in pretty much every way.,4/5,"March 15, 2021"
zack_snyders_justice_league,John DeFore,Even a good superhero flick (and this definitely isn't) shouldn't be this long.,na,"March 15, 2021"
zack_snyders_justice_league,Ethan Vestby,"With the length of a biblical epic and chapter breaks of a Lars von Trier drama, this reconstructed cut wears portent on its sleeve.",B,"March 15, 2021"
zack_snyders_justice_league,Andy Lea,"It's far better than the original, but core problems remain.",3/5,"March 15, 2021"
zack_snyders_justice_league,Jonathan W. Hickman,The Snyder cut has narrative weight and fan thrilling action.,7/10,"March 15, 2021"
zack_snyders_justice_league,Scott Davis,"A bigger, bolder and ultimately better Justice League, but the veneer wears thin, and after its torrid journey you may find yourself asking - was it all worth it?",3/5,"March 15, 2021"
zack_snyders_justice_league,Luke Y. Thompson,"...a bold artistic achievement: a comic book movie that feels like a foreign film, and a reach by director Zack Snyder to enter Terrence Malick territory at times.",na,"March 15, 2021"
zack_snyders_justice_league,Scott Mendelson,"The film is dragged out and redundant to a comical degree, but the much-improved action finale and the emphasis on Ray Fisher's Cyborg make it worth seeing and worth the fuss.",6/10,"March 15, 2021"
zack_snyders_justice_league,Cameron Frew,"I offer the simplest sentiment I can: it may be long, lofty and... long, but it's ultimately good.",na,"March 15, 2021"
zack_snyders_justice_league,Nestor Bentancor,Bigger. Better. Badass! Zack Snyder's mature and spectacular superhero epic is the best film in his DCEU trilogy. I can't wait to see it in IMAX! [Full Review in Spanish],na,"March 15, 2021"
zack_snyders_justice_league,Philip De Semlyen,It's all a bit #ReleaseTheDeletedScenes.,2/5,"March 15, 2021"
zack_snyders_justice_league,Tessa Smith,Everything the fans wanted from the start. Bigger and better in every way!!,4.5/5,"March 15, 2021"
zack_snyders_justice_league,Kirsten Acuna,"This movie was willed to life by the fans and made for fans, who will leave this film largely satisfied and hungry for more. More than three years later, justice is served.",B+,"March 15, 2021"
zack_snyders_justice_league,Richard Lawson,Watching Snyder's intermittently rewarding epic - if nothing else a spectacle of completed vision - stirred up surprising emotions.,na,"March 15, 2021"
zack_snyders_justice_league,Dewey Singleton,"While there's going to be much debate both leading up to and after the release of Zack Snyder's Justice League, no one can deny the chasm in quality between Snyder and Whedon's vision.",4.5/5,"March 15, 2021"
zack_snyders_justice_league,Fred Topel,You could have totally edited a two hour cut from Snyder's footage and released the extended one on DVD.,na,"March 15, 2021"
zack_snyders_justice_league,Larry Carroll,"Twice as long, and twice as good. But is it anywhere close to even the worst Avengers movie for pure entertainment? Not in the same universe.",na,"March 15, 2021"
zack_snyders_justice_league,Grace Randolph,"A big bold swing that truly vindicates not only Zack Snyder but the idea that DC stories are meant to be dark and dramatic. Wonder Woman, Flash & Cyborg are the standouts.",na,"March 15, 2021"
zack_snyders_justice_league,Akhil Arora,"It's packing in a lot more than it ought to. Justice League Snyder Cut is an overambitious strange beast of a movie, designed for a select audience.",na,"March 15, 2021"
zack_snyders_justice_league,Hannah Strong,"[Snyder's] Justice League is overlong, miserable and signifies nothing other than the potential of fandom to influence top-level creative decision-making.",2/5,"March 15, 2021"
zack_snyders_justice_league,Karen Han,"Snyder's Justice League is more, more, more in a way that most films wouldn't dare, and, after a year of no theaters at all... to see more movies that commit so completely to a vision that it's impossible not to be swept away.",na,"March 15, 2021"
zack_snyders_justice_league,Alex Abad-Santos,"What Snyder built is a much better movie, so much that I wanted to go back to my review of the original cut and dock it a few more points.",3.5/5,"March 15, 2021"
zack_snyders_justice_league,Jordan Farley,"Though suffering from its own shortcomings, Zack Snyder's gargantuan Justice League is a commendable improvement on the widely derided original. Stock up on snacks.",3/5,"March 15, 2021"
zack_snyders_justice_league,Aaron Neuwirth,"Issues aside, Zack Snyder's Justice League has clear aspirations of being a film from the studio that gave audiences The Lord of the Rings.",7/10,"March 15, 2021"
